event_id,entity_type,entity_id,city_id,event_type,occurred_at,for_date,lead_time_days,channel,party_size,quoted_price,currency,converted,session_id
pev_72896911,flight_fare,far_601d3ce5,cty_a5f16904,search,2025-09-21T17:23:00+05:30,2025-09-24,3,mobile_app,4,5388.57,THB,0,ses_4fa10ddd446b
pev_8b7dd463,room_type,rmt_fd5ae932,cty_3503e391,search,2026-08-01T19:47:00+05:30,2026-08-08,7,mobile_app,2,,,0,ses_2e1fd3d94d64
pev_163b5041,room_type,rmt_fdc49e70,cty_67ee7f6f,view,2026-03-29T04:12:00+05:30,2026-03-30,1,web,1,10258.52,INR,0,ses_e6b57a0ea791
pev_081696ff,flight_fare,far_221c9f20,cty_0b92e2e7,search,2025-10-16T23:53:00+05:30,2025-10-30,14,web,1,4910.85,INR,0,ses_8af97bce3bd6
pev_76a0a802,room_type,rmt_07a565b8,cty_7b89639e,view,2026-04-30T06:02:00+05:30,2026-05-30,30,agent,2,2671.76,AED,0,ses_399b1d3d7b06
pev_171f2db2,room_type,rmt_69fb5df6,cty_5d572c8a,booking,2025-11-28T06:46:00+05:30,2025-12-05,7,mobile_app,1,4731.10,INR,1,ses_f522318602a0
pev_88157ba8,room_type,rmt_8c3d4bbe,cty_b6ccbb3b,search,2025-08-02T14:39:00+05:30,2025-08-03,1,mobile_app,3,13933.73,INR,0,ses_e31363cec54a
pev_bddd892e,room_type,rmt_bae3f771,cty_cf1c6ac5,search,2025-08-28T05:10:00+05:30,2025-08-31,3,mobile_app,3,,,0,ses_cab937cce3c8
pev_124fb45a,room_type,rmt_d2524d3b,cty_a50bc5dd,view,2025-09-18T12:54:00+05:30,2025-11-17,60,mobile_app,1,12039.74,LKR,0,ses_26c3bfceb471
pev_30cb5344,room_type,rmt_2a8aa24f,cty_c0f2d9de,search,2025-11-15T08:36:00+05:30,2025-12-15,30,web,3,8485.76,NPR,0,ses_efb72766beee
pev_70e650c4,room_type,rmt_1854e628,cty_cf1c6ac5,booking,2025-08-26T01:37:00+05:30,2025-09-02,7,web,2,3720.16,INR,1,ses_77f3d541f65d
pev_39000512,flight_fare,far_1100afc4,cty_0b92e2e7,search,2026-01-28T12:52:00+05:30,2026-01-29,1,mobile_app,2,,,0,ses_724a1d45b4d9
pev_660bd583,room_type,rmt_ea2548a6,cty_7cb0b529,view,2025-11-14T22:55:00+05:30,2025-11-21,7,call_centre,2,5535.21,INR,0,ses_42e1e2bb001d
pev_929a8f5f,flight_fare,far_23ca48b4,cty_905fd8a1,search,2026-02-01T07:57:00+05:30,2026-02-08,7,web,2,552.23,SGD,0,ses_cef1b4f20f2d
pev_4c9a653c,room_type,rmt_8f603e4f,cty_0d9ab6ff,search,2026-01-15T12:24:00+05:30,2026-03-16,60,call_centre,4,11088.23,INR,0,ses_2d2f00b36dea
pev_3168f628,room_type,rmt_5de8d57d,cty_34bbfdfe,view,2025-12-31T11:28:00+05:30,2026-01-30,30,web,6,6564.77,INR,0,ses_d9c88f9dcf1c
pev_a0a51516,flight_fare,far_382697d3,cty_36afaa5c,booking,2026-02-22T13:00:00+05:30,2026-04-23,60,mobile_app,3,20267815.29,IDR,1,ses_ddc211d93002
pev_9bee7974,room_type,rmt_a133dc21,cty_34bbfdfe,view,2025-08-04T23:14:00+05:30,2025-09-03,30,mobile_app,6,10203.18,INR,0,ses_ded8a04223d1
pev_ed3faaf9,room_type,rmt_0d437b01,cty_10cbee86,search,2025-08-06T09:07:00+05:30,2025-08-09,3,mobile_app,2,,,0,ses_0cf6a7aef60e
pev_8361354d,room_type,rmt_8f5a5270,cty_c0f2d9de,booking,2025-11-10T08:55:00+05:30,2025-11-13,3,mobile_app,2,21626.02,NPR,1,ses_b64f4666e331
pev_1ec7feab,room_type,rmt_3d4b5c07,cty_36afaa5c,search,2025-09-30T18:22:00+05:30,2025-10-07,7,web,2,,,0,ses_8e3fedc6ca63
pev_03cf3321,flight_fare,far_601d3ce5,cty_a5f16904,search,2025-10-02T08:49:00+05:30,2025-10-05,3,partner,6,5465.27,THB,0,ses_edc4a09ff6aa
pev_a6db37b9,room_type,rmt_04e2744e,cty_718f03c7,search,2025-11-22T04:48:00+05:30,2025-11-29,7,web,2,,,0,ses_4b643f6c790d
pev_bf3ef70e,room_type,rmt_8f5a5270,cty_c0f2d9de,abandon,2025-10-27T16:32:00+05:30,2025-10-28,1,web,1,22769.04,NPR,0,ses_948c764ccdea
pev_947f7b67,room_type,rmt_69b4a71d,cty_621f4a84,search,2026-06-02T22:56:00+05:30,2026-06-16,14,web,2,,,0,ses_80741648c22c
pev_3ee564ba,room_type,rmt_124fe810,cty_7be8559f,search,2026-08-02T16:57:00+05:30,2026-08-05,3,mobile_app,6,,,0,ses_d3957fc672c7
pev_24f73c97,room_type,rmt_9849d401,cty_1ced6ede,view,2025-09-09T20:01:00+05:30,2025-11-08,60,mobile_app,1,4651.93,AED,0,ses_0c480525e257
pev_78fa4876,room_type,rmt_81e245d4,cty_0d062a51,view,2026-04-14T18:48:00+05:30,2026-04-17,3,web,2,9442.74,INR,0,ses_dc2cddfd9b5a
pev_7efa3126,room_type,rmt_3f0b8e63,cty_5698a7ab,search,2025-09-20T08:29:00+05:30,2025-09-23,3,mobile_app,4,7192.65,INR,0,ses_cf88be9b61ae
pev_88500b64,flight_fare,far_ae878643,cty_7b89639e,search,2026-04-07T01:49:00+05:30,2026-04-21,14,web,1,758.83,AED,0,ses_bbf062ab1c9a
pev_55412be0,flight_fare,far_b90566bc,cty_c9f34ba7,abandon,2026-06-26T08:34:00+05:30,2026-06-27,1,web,2,553.23,MYR,0,ses_3ecc8d1e2634
pev_fe77d518,flight_fare,far_c15631b0,cty_95e7c8ca,search,2025-12-07T20:54:00+05:30,2025-12-14,7,web,1,,,0,ses_9e46105313ac
pev_7a6a2f41,room_type,rmt_ca2fad13,cty_718f03c7,search,2026-07-28T14:18:00+05:30,2026-08-27,30,call_centre,2,4093.61,INR,0,ses_6f1dc94e1f40
pev_22988924,room_type,rmt_245d2660,cty_67ee7f6f,search,2025-09-28T10:54:00+05:30,2025-10-01,3,web,1,23213.81,INR,0,ses_1b8c464cedd3
pev_3c75f9f5,flight_fare,far_d8fdffb4,cty_17b8ef2f,search,2025-10-04T21:14:00+05:30,2025-10-11,7,web,2,,,0,ses_ece7103c40bf
pev_7839abf0,flight_fare,far_4771fe55,cty_7cb0b529,search,2025-08-19T18:57:00+05:30,2025-10-18,60,partner,3,2743.26,INR,0,ses_e90d68da56ff
pev_c545a167,room_type,rmt_9e3a33aa,cty_0b92e2e7,search,2025-10-19T01:31:00+05:30,2025-11-18,30,web,1,,,0,ses_98932fb8ee50
pev_a2b3b5b7,room_type,rmt_fc43c21f,cty_32e8e65c,search,2026-06-03T22:01:00+05:30,2026-07-03,30,mobile_app,4,,,0,ses_aef88f9bd8cc
pev_44d066a9,room_type,rmt_0ac76f1f,cty_f8b75f8e,search,2025-12-21T11:30:00+05:30,2025-12-28,7,web,1,,,0,ses_2bbd31886232
pev_7fbe5944,flight_fare,far_f5d86421,cty_ab50efee,search,2025-09-10T07:56:00+05:30,2025-09-11,1,call_centre,3,,,0,ses_b4d3c2bfc94f
pev_f15bc11d,room_type,rmt_86c135a7,cty_7cb0b529,view,2026-07-17T13:50:00+05:30,2026-07-24,7,mobile_app,2,8076.56,INR,0,ses_41e1bfcf3f5d
pev_11f2f693,flight_fare,far_90522681,cty_ab50efee,search,2026-01-05T16:11:00+05:30,2026-01-08,3,web,1,,,0,ses_357cc8d132ec
pev_b92bdc95,room_type,rmt_21ed1f88,cty_f288c6a0,search,2026-02-15T11:22:00+05:30,2026-02-18,3,call_centre,2,,,0,ses_acae29e40f12
pev_5e21f70e,room_type,rmt_1a108dbf,cty_1ced6ede,search,2025-09-27T01:54:00+05:30,2025-10-27,30,mobile_app,2,,,0,ses_ba0b693437b2
pev_bf049fcf,room_type,rmt_fd5ae932,cty_3503e391,search,2025-12-09T14:23:00+05:30,2025-12-16,7,web,2,5938.30,INR,0,ses_7f8b781ef951
pev_5eb0a739,room_type,rmt_d2524d3b,cty_a50bc5dd,search,2026-08-21T14:02:00+05:30,2026-08-22,1,mobile_app,2,,,0,ses_246375446daa
pev_912d0ea3,room_type,rmt_a133dc21,cty_34bbfdfe,booking,2026-05-11T13:13:00+05:30,2026-05-18,7,partner,2,9433.17,INR,1,ses_8a5177b54092
pev_cd18a2b1,room_type,rmt_1b395694,cty_cfec17b6,abandon,2025-08-06T07:04:00+05:30,2025-09-05,30,mobile_app,1,19897.80,INR,0,ses_cace214ce751
pev_cb7c6262,room_type,rmt_3c54b927,cty_c9f34ba7,search,2025-10-24T15:01:00+05:30,2025-11-23,30,web,1,27725.82,MYR,0,ses_68417209c303
pev_923c49f8,flight_fare,far_09bbd5e9,cty_ab50efee,view,2025-10-21T13:29:00+05:30,2025-11-20,30,web,2,36470.17,INR,0,ses_038f51780a6d
pev_afbff8ab,flight_fare,far_d73e32fc,cty_36afaa5c,search,2026-04-15T08:57:00+05:30,2026-08-13,120,web,4,12562883.12,IDR,0,ses_875f9f3f287d
pev_1c75b389,flight_fare,far_18ec8367,cty_36afaa5c,search,2026-08-18T16:50:00+05:30,2026-12-16,120,agent,1,12620454.59,IDR,0,ses_5538d012bdf2
pev_46b934e0,flight_fare,far_0b4c3d5d,cty_7b89639e,search,2026-01-01T12:13:00+05:30,2026-01-02,1,mobile_app,3,791.92,AED,0,ses_b1537a98b40e
pev_1093e2bf,room_type,rmt_585c4ce8,cty_a50bc5dd,booking,2025-09-30T19:12:00+05:30,2026-01-28,120,web,1,20218.39,LKR,1,ses_9dc4c1d438ec
pev_9a54dbfa,room_type,rmt_ef9de2f5,cty_7f673457,booking,2025-11-29T06:49:00+05:30,2025-12-02,3,web,1,8381.85,INR,1,ses_85d6e0eee62c
pev_7cb67077,room_type,rmt_4b888cdb,cty_10cbee86,search,2026-08-18T12:57:00+05:30,2026-08-19,1,mobile_app,3,8932.83,INR,0,ses_19ec6f61f073
pev_d793109d,flight_fare,far_c4064b84,cty_36afaa5c,booking,2025-10-02T10:13:00+05:30,2025-10-05,3,partner,1,23652231.97,IDR,1,ses_9c7d7eaf2e4b
pev_b6e3ef23,room_type,rmt_ce7264de,cty_5d572c8a,view,2026-01-21T16:46:00+05:30,2026-02-04,14,mobile_app,2,4284.41,INR,0,ses_31e5730b8e41
pev_e1ba2e7d,room_type,rmt_b9c59920,cty_7fc82336,booking,2026-05-07T08:58:00+05:30,2026-05-08,1,mobile_app,6,24328.32,INR,1,ses_c44a927bbcf3
pev_890a9a0e,flight_fare,far_177ad15c,cty_905fd8a1,search,2026-03-02T21:54:00+05:30,2026-05-01,60,call_centre,3,,,0,ses_5c90392627ad
pev_68e85468,room_type,rmt_d7a0cdfe,cty_f8b75f8e,search,2025-08-15T09:58:00+05:30,2025-08-16,1,web,2,5244.40,INR,0,ses_b4fbad3ed63d
pev_87a9c6ec,room_type,rmt_d525547c,cty_95d040d8,booking,2026-02-24T21:16:00+05:30,2026-02-25,1,call_centre,1,8151.59,NPR,1,ses_17d55728a434
pev_f04c66a7,room_type,rmt_47767cdd,cty_076e8e86,search,2025-11-07T07:48:00+05:30,2025-11-14,7,call_centre,3,5782.87,INR,0,ses_c4c00a439fa6
pev_1ffaa95b,room_type,rmt_da1d4fb3,cty_95d040d8,search,2026-07-22T21:49:00+05:30,2026-09-20,60,mobile_app,2,,,0,ses_ff0f14c74b64
pev_e85e810f,room_type,rmt_b06c1e04,cty_7f673457,search,2026-02-23T04:05:00+05:30,2026-02-24,1,web,1,,,0,ses_9c578d30e0b5
pev_2732113d,room_type,rmt_4d4b46ba,cty_17b8ef2f,search,2025-08-17T07:26:00+05:30,2025-08-20,3,mobile_app,1,6859.52,INR,0,ses_8e4d6785cc0d
pev_869ecc98,flight_fare,far_b90566bc,cty_c9f34ba7,search,2025-08-16T11:33:00+05:30,2025-09-15,30,web,1,,,0,ses_22eee6490467
pev_9a354051,room_type,rmt_bfd4e8b2,cty_79cbc59b,cancellation,2025-11-14T05:08:00+05:30,2025-11-28,14,agent,3,8084.02,BTN,0,ses_b50fdb770752
pev_eb08ed62,room_type,rmt_8f5a5270,cty_c0f2d9de,view,2025-11-03T02:58:00+05:30,2025-11-06,3,mobile_app,2,22416.57,NPR,0,ses_35771ed52478
pev_ba042bc6,room_type,rmt_df2d2be7,cty_10cbee86,search,2026-03-19T10:20:00+05:30,2026-03-22,3,mobile_app,1,8567.31,INR,0,ses_08ffc074e096
pev_2548276a,room_type,rmt_b6ed5055,cty_bbb31d67,search,2026-03-12T07:04:00+05:30,2026-05-11,60,mobile_app,1,2187.72,INR,0,ses_5e75069d7cdb
pev_17ce3bfb,room_type,rmt_ddbcc0c8,cty_905fd8a1,search,2026-08-20T18:51:00+05:30,2026-08-21,1,web,1,2313.20,SGD,0,ses_0f4a0807f638
pev_4df9ed87,room_type,rmt_68485f3b,cty_076e8e86,cancellation,2026-02-08T21:23:00+05:30,2026-02-11,3,partner,4,4658.00,INR,0,ses_abee27d9b90a
pev_3b087670,room_type,rmt_d4ace0f4,cty_9327d518,search,2026-05-26T05:00:00+05:30,2026-06-02,7,mobile_app,3,5286.92,INR,0,ses_5e5f4759116f
pev_3d32db79,flight_fare,far_9d8500f4,cty_718f03c7,view,2026-06-22T12:12:00+05:30,2026-06-29,7,mobile_app,1,10169.59,INR,0,ses_840aefe9dc57
pev_afed5d89,room_type,rmt_ba37d6d6,cty_10cbee86,view,2026-01-09T10:24:00+05:30,2026-01-16,7,mobile_app,4,13245.46,INR,0,ses_4e6e90dcea15
pev_bb2a3415,flight_fare,far_27778630,cty_718f03c7,search,2026-08-18T16:07:00+05:30,2026-09-01,14,web,2,4590.83,INR,0,ses_8a07d5d69017
pev_a004ff84,room_type,rmt_889f0ce8,cty_590d4b7b,search,2025-12-02T06:05:00+05:30,2025-12-16,14,mobile_app,3,,,0,ses_a155c24edd8c
pev_20c693c0,room_type,rmt_ac758da4,cty_cfec17b6,search,2025-10-08T08:45:00+05:30,2025-10-09,1,mobile_app,1,30166.95,INR,0,ses_693dfa9a0723
pev_1c603429,room_type,rmt_72d2bca1,cty_0b7f5985,search,2026-05-28T08:00:00+05:30,2026-06-04,7,web,2,3282.07,CHF,0,ses_ad9137d0613f
pev_a0177bbe,room_type,rmt_5de8d57d,cty_34bbfdfe,search,2025-12-15T16:00:00+05:30,2025-12-29,14,web,3,6958.01,INR,0,ses_88ac5dc90b65
pev_34fa2847,room_type,rmt_b4375cba,cty_7b89639e,search,2025-12-25T04:05:00+05:30,2026-01-01,7,call_centre,2,,,0,ses_cb5dd7646127
pev_67d8c9d3,room_type,rmt_a4e11464,cty_cfec17b6,search,2025-10-14T15:51:00+05:30,2025-10-17,3,mobile_app,2,,,0,ses_56a833cf2404
pev_e36bffb8,flight_fare,far_fa88de5c,cty_f8b75f8e,abandon,2025-10-06T08:31:00+05:30,2025-11-05,30,mobile_app,4,17313.29,INR,0,ses_64852f71dc88
pev_45fe38bc,flight_fare,far_9c303be6,cty_36afaa5c,abandon,2026-04-06T02:17:00+05:30,2026-05-06,30,web,4,11659697.29,IDR,0,ses_ccc627c3edae
pev_321f617d,room_type,rmt_4613ddfe,cty_d4f5e3a5,cancellation,2025-11-05T08:01:00+05:30,2025-11-19,14,web,3,5753.09,INR,0,ses_5459fa9d49a0
pev_64a8ed96,room_type,rmt_af6204bb,cty_0b7f5985,view,2026-06-27T03:24:00+05:30,2026-07-27,30,web,2,23314.34,CHF,0,ses_9720122d1649
pev_85b93623,room_type,rmt_f09dd267,cty_0d062a51,search,2026-08-01T20:42:00+05:30,2026-08-08,7,call_centre,2,,,0,ses_dddf9c408a82
pev_e251a063,room_type,rmt_d7a0cdfe,cty_f8b75f8e,booking,2025-09-04T07:12:00+05:30,2026-01-02,120,mobile_app,2,4705.44,INR,1,ses_0811ad8d6061
pev_c13bc314,room_type,rmt_18090453,cty_c07454f1,view,2026-01-01T12:32:00+05:30,2026-01-08,7,mobile_app,2,5110.56,INR,0,ses_e083f54400f0
pev_a1463a96,flight_fare,far_f5d86421,cty_ab50efee,search,2026-04-30T18:13:00+05:30,2026-05-07,7,mobile_app,4,,,0,ses_2c30805cc98a
pev_73862195,room_type,rmt_d525547c,cty_95d040d8,view,2025-11-22T22:18:00+05:30,2025-11-25,3,mobile_app,1,12081.63,NPR,0,ses_ba69c67d7d7b
pev_87aee629,room_type,rmt_d3c6ad86,cty_c07454f1,search,2025-09-20T08:55:00+05:30,2025-10-04,14,web,2,,,0,ses_6a5997b971ca
pev_9fa41124,room_type,rmt_4fb25af9,cty_d4f5e3a5,booking,2026-03-28T02:59:00+05:30,2026-03-31,3,web,4,8370.07,INR,1,ses_5b41194d204b
pev_097cec34,room_type,rmt_18090453,cty_c07454f1,view,2025-09-05T17:13:00+05:30,2025-09-08,3,web,2,5411.51,INR,0,ses_5c537ef2860f
pev_4f2ebac7,room_type,rmt_a133dc21,cty_34bbfdfe,search,2026-08-19T14:13:00+05:30,2026-09-02,14,mobile_app,2,,,0,ses_ad8e3e43457c
pev_7c8f7186,room_type,rmt_712b5e11,cty_828a7777,search,2026-04-29T19:11:00+05:30,2026-05-13,14,web,3,,,0,ses_77e1ea3ce1e0
pev_d966cfaf,room_type,rmt_8a230a0d,cty_17b8ef2f,search,2026-01-07T07:17:00+05:30,2026-01-14,7,web,1,,,0,ses_9792a889fa51
pev_b59eb403,room_type,rmt_fd4ca39c,cty_8b6b1652,view,2026-06-07T22:19:00+05:30,2026-06-14,7,call_centre,1,8152.11,INR,0,ses_7da4db779351
pev_0bfb38b8,room_type,rmt_2be23202,cty_95e7c8ca,search,2026-08-02T08:57:00+05:30,2026-08-05,3,web,2,7121.02,INR,0,ses_a10c9597f662
pev_56aa577e,room_type,rmt_dfac7623,cty_95d040d8,search,2025-11-18T05:05:00+05:30,2025-11-19,1,mobile_app,2,,,0,ses_c5da89453278
pev_56208d33,room_type,rmt_8ba9b9b0,cty_d4f5e3a5,search,2026-07-08T06:07:00+05:30,2026-07-22,14,web,4,,,0,ses_d3fd93a491a9
pev_708901c6,room_type,rmt_b21e09a9,cty_c9f34ba7,view,2026-04-18T15:46:00+05:30,2026-04-19,1,agent,2,3504.38,MYR,0,ses_6e5f1b68e47d
pev_71b63409,flight_fare,far_0d891765,cty_c07454f1,view,2026-04-24T05:21:00+05:30,2026-05-24,30,mobile_app,4,5531.99,INR,0,ses_f81d93af3ca4
pev_5bd1e112,room_type,rmt_ad2452fd,cty_0b92e2e7,view,2026-03-15T22:01:00+05:30,2026-03-29,14,web,2,29873.15,INR,0,ses_944ae8bf6caf
pev_10596862,room_type,rmt_882fcc70,cty_b6ccbb3b,abandon,2025-11-16T03:49:00+05:30,2025-11-17,1,web,3,16700.80,INR,0,ses_dbb4ffc48e66
pev_6fdeb0a7,room_type,rmt_85a4674c,cty_1ced6ede,search,2026-02-26T03:57:00+05:30,2026-03-28,30,mobile_app,3,,,0,ses_bdae7609a0e5
pev_e1eb0e3e,room_type,rmt_a133dc21,cty_34bbfdfe,search,2025-08-28T09:02:00+05:30,2025-10-27,60,partner,2,,,0,ses_53af70627c3e
pev_1241d97d,room_type,rmt_0a292d71,cty_a5f16904,search,2026-06-09T07:30:00+05:30,2026-06-16,7,web,2,,,0,ses_8295dae019e3
pev_7a3c7f62,flight_fare,far_0c108f7e,cty_c9f34ba7,booking,2025-10-23T11:03:00+05:30,2025-10-30,7,web,4,5973.26,MYR,1,ses_e06aa446c401
pev_ef604b16,room_type,rmt_796b88e6,cty_b6ccbb3b,view,2026-08-23T00:52:00+05:30,2026-08-24,1,mobile_app,2,35698.03,INR,0,ses_2ba6c76625c1
pev_4638a1c7,room_type,rmt_af6204bb,cty_0b7f5985,search,2026-06-23T16:22:00+05:30,2026-07-07,14,web,2,,,0,ses_8462ea30540b
pev_402a5733,room_type,rmt_87e691a5,cty_f288c6a0,search,2025-10-01T15:06:00+05:30,2025-10-15,14,web,3,5288.71,INR,0,ses_871ec643c050
pev_bf67bf22,flight_fare,far_d57b24c4,cty_8b6b1652,view,2026-02-05T14:36:00+05:30,2026-02-19,14,agent,3,11708.52,INR,0,ses_29cf5ddb42a1
pev_4b3cf45b,flight_fare,far_db107e9f,cty_17b8ef2f,search,2026-06-04T08:48:00+05:30,2026-06-07,3,web,2,,,0,ses_51d3f320f2bc
pev_0f490d0c,room_type,rmt_dac67beb,cty_d401ef6b,booking,2025-11-22T01:48:00+05:30,2025-12-06,14,mobile_app,1,6080.30,INR,1,ses_f4e1280e6db4
pev_3034b2f8,flight_fare,far_50daf97d,cty_5698a7ab,search,2025-11-02T15:56:00+05:30,2025-11-05,3,mobile_app,4,55625.03,INR,0,ses_33e2334b0762
pev_26e6dc55,room_type,rmt_8a230a0d,cty_17b8ef2f,search,2025-08-28T20:50:00+05:30,2025-09-11,14,web,2,,,0,ses_f430b90bb2ab
pev_c2e3cc00,flight_fare,far_f0c72a93,cty_5698a7ab,search,2026-05-10T11:20:00+05:30,2026-05-13,3,call_centre,4,13660.73,INR,0,ses_8896b269c159
pev_cf232ccf,room_type,rmt_47767cdd,cty_076e8e86,search,2025-09-28T18:31:00+05:30,2025-10-05,7,web,4,5678.39,INR,0,ses_503fd4be6657
pev_b74d1cb3,room_type,rmt_dc673d27,cty_905fd8a1,search,2025-12-02T08:19:00+05:30,2026-01-31,60,agent,3,12534.42,SGD,0,ses_6028332aa919
pev_c5d23a76,flight_fare,far_cdb42f0e,cty_36afaa5c,search,2026-06-16T03:58:00+05:30,2026-06-23,7,agent,3,,,0,ses_3b2aab17a163
pev_642042b7,flight_fare,far_3513d82d,cty_7b89639e,search,2026-07-12T18:22:00+05:30,2026-11-09,120,web,1,,,0,ses_00896ce52275
pev_dc2fd23e,room_type,rmt_dc673d27,cty_905fd8a1,search,2025-08-05T10:17:00+05:30,2025-08-12,7,web,1,9204.26,SGD,0,ses_e7bd88fc25ae
pev_df3d870c,room_type,rmt_245d2660,cty_67ee7f6f,view,2025-09-11T17:14:00+05:30,2025-11-10,60,partner,3,15544.65,INR,0,ses_8e25252339a0
pev_b6d75c13,room_type,rmt_efe926e5,cty_b6ccbb3b,search,2025-12-10T14:32:00+05:30,2025-12-24,14,web,2,27386.81,INR,0,ses_0fa46549b9ad
pev_3b6ab631,room_type,rmt_cd0a1cfc,cty_bbb31d67,view,2025-09-12T04:24:00+05:30,2025-09-19,7,partner,3,8335.91,INR,0,ses_13a70a880caf
pev_9975dfd0,flight_fare,far_c15631b0,cty_95e7c8ca,search,2026-06-26T19:52:00+05:30,2026-08-25,60,web,1,33795.53,INR,0,ses_94d4820f6b82
pev_39a34718,room_type,rmt_4f3fa69d,cty_621f4a84,search,2025-09-22T02:32:00+05:30,2025-11-21,60,mobile_app,2,8022.08,INR,0,ses_14405753d06c
pev_4a298680,room_type,rmt_ec1be9b1,cty_7cb0b529,search,2025-08-28T00:01:00+05:30,2025-08-31,3,web,4,14950.44,INR,0,ses_795b57062197
pev_7f528401,room_type,rmt_d0edcf73,cty_17b8ef2f,search,2026-08-14T05:16:00+05:30,2026-08-15,1,web,2,9226.04,INR,0,ses_e850ebb09892
pev_1dede42e,room_type,rmt_445d4d30,cty_17b8ef2f,search,2025-12-09T11:28:00+05:30,2026-01-08,30,call_centre,4,,,0,ses_69e88ce32d86
pev_add30a84,room_type,rmt_903c62d8,cty_d401ef6b,search,2026-05-21T00:13:00+05:30,2026-09-18,120,mobile_app,1,,,0,ses_9582d9dcae3f
pev_eb6f87ce,room_type,rmt_498722f7,cty_5d572c8a,search,2025-12-24T19:12:00+05:30,2025-12-31,7,web,2,22948.62,INR,0,ses_06ad0abae4f3
pev_b57f7a5f,room_type,rmt_67c20089,cty_c43cfa94,search,2026-08-28T19:53:00+05:30,2026-09-11,14,mobile_app,4,8361.41,INR,0,ses_ab282b78dc8c
pev_0476c348,room_type,rmt_96ba4750,cty_541018a9,search,2025-09-23T21:24:00+05:30,2025-10-07,14,web,6,4954.52,INR,0,ses_e591159645e8
pev_1ee04c5c,room_type,rmt_87189c11,cty_7be8559f,search,2026-01-22T01:39:00+05:30,2026-01-25,3,web,2,,,0,ses_660633294e47
pev_c24dd0e6,room_type,rmt_c15be1a0,cty_51a149b7,search,2026-07-30T21:38:00+05:30,2026-11-27,120,mobile_app,2,,,0,ses_07cc53e2bbb4
pev_f0e789c8,room_type,rmt_fc43c21f,cty_32e8e65c,view,2026-03-22T17:23:00+05:30,2026-03-29,7,web,1,7276.99,INR,0,ses_a653e36cfa85
pev_bf943f90,room_type,rmt_ca1974aa,cty_cf1c6ac5,booking,2026-08-16T10:00:00+05:30,2026-10-15,60,web,6,3391.45,INR,1,ses_a348c7ef884b
pev_c9df4960,room_type,rmt_cde81eb8,cty_d401ef6b,search,2026-06-24T19:37:00+05:30,2026-06-25,1,mobile_app,1,,,0,ses_7176b349e6ca
pev_137e2db9,flight_fare,far_cdb42f0e,cty_36afaa5c,view,2026-04-06T22:53:00+05:30,2026-04-13,7,agent,2,2459225.12,IDR,0,ses_1bb6317d7241
pev_a457645b,room_type,rmt_5ad272e6,cty_b43cdd57,view,2025-11-08T05:45:00+05:30,2025-11-11,3,call_centre,2,12167.39,INR,0,ses_08ce3e232059
pev_853a2878,room_type,rmt_fc43c21f,cty_32e8e65c,search,2025-11-20T09:01:00+05:30,2025-12-04,14,web,2,,,0,ses_e8193601fa91
pev_e463e48d,flight_fare,far_5cfffe28,cty_7b89639e,search,2026-07-01T06:40:00+05:30,2026-07-02,1,web,1,446.59,AED,0,ses_ebea89fbb151
pev_4d40a8e5,room_type,rmt_dc673d27,cty_905fd8a1,search,2026-03-08T15:51:00+05:30,2026-03-09,1,web,1,17056.05,SGD,0,ses_66056eb61a6e
pev_5c42e609,flight_fare,far_601d3ce5,cty_a5f16904,search,2026-08-11T13:14:00+05:30,2026-08-25,14,web,2,3316.35,THB,0,ses_8c1fcd5fc25f
pev_6e4ff60b,room_type,rmt_67c20089,cty_c43cfa94,search,2026-07-09T08:03:00+05:30,2026-07-16,7,web,1,,,0,ses_a2c9bb9aaeb0
pev_1fd45130,room_type,rmt_afec0845,cty_c97e6cd5,search,2026-02-10T10:20:00+05:30,2026-03-12,30,mobile_app,2,,,0,ses_9fef424c152d
pev_dfb3f873,room_type,rmt_3d4b5c07,cty_36afaa5c,search,2026-04-30T02:24:00+05:30,2026-05-07,7,call_centre,3,2549.19,IDR,0,ses_25b1fff6bc2a
pev_c98d05c8,room_type,rmt_551b2c94,cty_f288c6a0,search,2025-10-02T00:11:00+05:30,2025-10-09,7,mobile_app,2,,,0,ses_4ee118f6d147
pev_8fd60688,room_type,rmt_585c4ce8,cty_a50bc5dd,cancellation,2025-09-17T11:15:00+05:30,2025-09-18,1,mobile_app,1,23558.02,LKR,0,ses_09bcee75cd5b
pev_f1d33bd2,flight_fare,far_1e7e4cad,cty_cfec17b6,cancellation,2025-08-12T13:04:00+05:30,2025-08-26,14,mobile_app,2,7989.48,INR,0,ses_2d1f9ceaad08
pev_ee51af7e,room_type,rmt_07a565b8,cty_7b89639e,search,2026-07-11T03:02:00+05:30,2026-07-14,3,mobile_app,3,,,0,ses_ee70fc2f9141
pev_c76c7560,room_type,rmt_ca391f47,cty_79cbc59b,booking,2026-08-04T16:38:00+05:30,2026-08-11,7,web,3,3173.70,BTN,1,ses_9365095958ff
pev_ef2c6154,room_type,rmt_4f3fa69d,cty_621f4a84,search,2025-10-02T04:44:00+05:30,2025-11-01,30,web,2,,,0,ses_4efb14754d15
pev_5fe88783,room_type,rmt_650c9934,cty_bbb31d67,search,2026-04-20T02:28:00+05:30,2026-05-04,14,web,4,1487.64,INR,0,ses_0f9d6abf46db
